Source,Target,Type,Id,Label,timeset,Weight
10470583,49457625,Undirected,4568,,,2
10470583,51402325,Undirected,4569,,,2
10470583,52060906,Undirected,4570,,,2
10470583,54474365,Undirected,4571,,,2
10470583,58244493,Undirected,4572,,,2
10470583,65020330,Undirected,4573,,,2
10470583,67115385,Undirected,4574,,,2
10470583,72218459,Undirected,4575,,,2
10470583,78939424,Undirected,4576,,,2
10470583,81270009,Undirected,4577,,,2
10470583,81835614,Undirected,4578,,,2
10470583,93258630,Undirected,4579,,,2
10470583,94989154,Undirected,4580,,,2
10470583,98146873,Undirected,4581,,,2
10470583,102622455,Undirected,4582,,,2
10470583,108623914,Undirected,4583,,,2
10470583,128018796,Undirected,4584,,,2
10470583,144086293,Undirected,4585,,,2
10470583,148381648,Undirected,4586,,,2
10470583,151307340,Undirected,4587,,,2
10470583,151646553,Undirected,4588,,,2
10470583,194615423,Undirected,4589,,,1
10470583,198111102,Undirected,4590,,,2
10470583,305075581,Undirected,4591,,,2
10470583,327865477,Undirected,4592,,,2
10470583,335031647,Undirected,4593,,,2
10470583,344288038,Undirected,4594,,,2
10470583,412714145,Undirected,4595,,,2
10661612,10896352,Undirected,4603,,,2
10661612,12146610,Undirected,4604,,,2
10661612,13475495,Undirected,4605,,,2
10661612,17897806,Undirected,4606,,,2
10661612,19105152,Undirected,4607,,,2
10661612,26437207,Undirected,4608,,,2
10661612,36542434,Undirected,4609,,,2
10661612,83983023,Undirected,4610,,,2
10661612,152055761,Undirected,4611,,,2
10661612,156310993,Undirected,4612,,,2
10661612,248058597,Undirected,4614,,,2
10740471,11482127,Undirected,4617,,,2
10740471,11517708,Undirected,4618,,,2
10740471,19086307,Undirected,4619,,,2
10740471,19105152,Undirected,4620,,,2
10740471,20756088,Undirected,4621,,,2
10740471,26437207,Undirected,4622,,,2
10740471,92030000,Undirected,4623,,,2
10740471,137964272,Undirected,4624,,,2
10740471,195178325,Undirected,4625,,,2
10740471,248058597,Undirected,4626,,,2
10740471,437162799,Undirected,4627,,,2
10755507,12263938,Undirected,4638,,,1
10755507,12568825,Undirected,4639,,,2
10755507,14659482,Undirected,4640,,,2
10755507,17283336,Undirected,4641,,,2
10755507,17436555,Undirected,4642,,,2
10755507,17791236,Undirected,4643,,,2
10755507,20113344,Undirected,4644,,,2
10755507,20503492,Undirected,4645,,,2
10755507,22833762,Undirected,4646,,,1
10755507,29571626,Undirected,4647,,,2
10755507,30568009,Undirected,4648,,,2
10755507,32307806,Undirected,4649,,,2
10755507,46859990,Undirected,4650,,,2
10755507,48038134,Undirected,4651,,,2
10755507,49457625,Undirected,4652,,,2
10755507,51402325,Undirected,4653,,,2
10755507,52344165,Undirected,4654,,,2
10755507,52655756,Undirected,4655,,,2
10755507,64971391,Undirected,4656,,,2
10755507,68229314,Undirected,4657,,,2
10755507,79892799,Undirected,4658,,,2
10755507,88298219,Undirected,4659,,,2
10755507,92283380,Undirected,4660,,,2
10755507,102172705,Undirected,4661,,,2
10755507,122433384,Undirected,4662,,,2
10755507,128018796,Undirected,4663,,,2
10755507,133385779,Undirected,4664,,,2
10755507,162798257,Undirected,4665,,,2
10755507,168030320,Undirected,4666,,,2
10755507,234276068,Undirected,4667,,,1
10755507,287788139,Undirected,4668,,,2
10787238,2327658,Undirected,4670,,,1
10787238,10896352,Undirected,4695,,,2
10787238,11522638,Undirected,4696,,,2
10787238,11905863,Undirected,4697,,,1
10787238,12146610,Undirected,4698,,,2
10787238,12345730,Undirected,4699,,,2
10787238,13167984,Undirected,4700,,,2
10787238,13429872,Undirected,4701,,,2
10787238,13475495,Undirected,4702,,,2
10787238,13662253,Undirected,4703,,,2
10787238,14007280,Undirected,4704,,,2
10787238,17695649,Undirected,4705,,,2
10787238,18027657,Undirected,4706,,,2
10787238,18678257,Undirected,4707,,,2
10787238,19029823,Undirected,4708,,,2
10787238,19059209,Undirected,4709,,,2
10787238,19086307,Undirected,4710,,,2
10787238,19105152,Undirected,4711,,,2
10787238,19487814,Undirected,4712,,,2
10787238,19692941,Undirected,4713,,,2
10787238,22431090,Undirected,4714,,,2
10787238,26437207,Undirected,4716,,,2
10787238,27283107,Undirected,4717,,,2
10787238,27342802,Undirected,4718,,,2
10787238,28529872,Undirected,4719,,,2
10787238,29054140,Undirected,4720,,,2
10787238,29301156,Undirected,4721,,,2
10787238,31136873,Undirected,4722,,,2
10787238,31336317,Undirected,4723,,,2
10787238,36542434,Undirected,4725,,,2
10787238,37214979,Undirected,4726,,,2
10787238,38316293,Undirected,4727,,,2
10787238,42176261,Undirected,4728,,,2
10787238,42647958,Undirected,4729,,,2
10787238,44314255,Undirected,4730,,,2
10787238,46262324,Undirected,4731,,,2
10787238,46859990,Undirected,4732,,,2
10787238,51402325,Undirected,4733,,,2
10787238,51415668,Undirected,4734,,,2
10787238,52451558,Undirected,4735,,,2
10787238,53121530,Undirected,4736,,,2
10787238,58143146,Undirected,4737,,,2
10787238,66151794,Undirected,4738,,,2
10787238,67857003,Undirected,4739,,,2
10787238,78939424,Undirected,4740,,,2
10787238,80109748,Undirected,4741,,,2
10787238,81295831,Undirected,4742,,,2
10787238,81835614,Undirected,4743,,,2
10787238,83983023,Undirected,4744,,,2
10787238,89844420,Undirected,4745,,,2
10787238,94824934,Undirected,4746,,,2
10787238,95179337,Undirected,4747,,,2
10787238,95259449,Undirected,4748,,,2
10787238,95875194,Undirected,4749,,,2
10787238,97958118,Undirected,4750,,,2
10787238,98358711,Undirected,4751,,,2
10787238,102622455,Undirected,4753,,,2
10787238,128018796,Undirected,4754,,,2
10787238,132854964,Undirected,4755,,,1
10787238,137964272,Undirected,4756,,,2
10787238,139091340,Undirected,4757,,,2
10787238,152055761,Undirected,4758,,,2
10787238,156310993,Undirected,4759,,,2
10787238,162798257,Undirected,4760,,,2
10787238,164801996,Undirected,4761,,,2
10787238,175913194,Undirected,4763,,,2
10787238,182616864,Undirected,4764,,,2
10787238,204533117,Undirected,4765,,,2
10787238,205436874,Undirected,4766,,,2
10787238,233723830,Undirected,4767,,,2
10787238,236550046,Undirected,4768,,,2
10787238,248058597,Undirected,4769,,,2
10787238,255684950,Undirected,4770,,,2
10787238,267426265,Undirected,4771,,,2
10787238,322944819,Undirected,4772,,,2
10787238,412714145,Undirected,4773,,,2
10896352,11338980,Undirected,4793,,,2
10896352,11522638,Undirected,4794,,,2
10896352,11905863,Undirected,4795,,,1
10896352,12146610,Undirected,4796,,,2
10896352,12345730,Undirected,4797,,,2
10896352,13475495,Undirected,4798,,,2
10896352,13662253,Undirected,4799,,,2
10896352,17695649,Undirected,4800,,,2
10896352,17897806,Undirected,4801,,,2
10896352,19029823,Undirected,4802,,,2
10896352,19086307,Undirected,4803,,,2
10896352,19105152,Undirected,4804,,,2
10896352,19487814,Undirected,4805,,,2
10896352,20499014,Undirected,4806,,,2
10896352,20647409,Undirected,4807,,,2
10896352,21404950,Undirected,4808,,,2
10896352,22431090,Undirected,4809,,,2
10896352,26437207,Undirected,4810,,,2
10896352,27283107,Undirected,4811,,,2
10896352,27342802,Undirected,4812,,,2
10896352,28605019,Undirected,4813,,,2
10896352,29037626,Undirected,4814,,,2
10896352,30568009,Undirected,4815,,,2
10896352,31336317,Undirected,4816,,,2
10896352,32001495,Undirected,4817,,,1
10896352,36542434,Undirected,4819,,,2
10896352,38316293,Undirected,4820,,,2
10896352,42176261,Undirected,4821,,,2
10896352,42647958,Undirected,4822,,,2
10896352,46859990,Undirected,4823,,,2
10896352,48038134,Undirected,4824,,,2
10896352,49457625,Undirected,4825,,,2
10896352,49539462,Undirected,4826,,,2
10896352,51402325,Undirected,4827,,,2
10896352,52437389,Undirected,4828,,,2
10896352,54474365,Undirected,4829,,,2
10896352,58143146,Undirected,4831,,,2
10896352,58244493,Undirected,4832,,,2
10896352,67115385,Undirected,4833,,,2
10896352,67842787,Undirected,4834,,,2
10896352,72218459,Undirected,4835,,,2
10896352,80109748,Undirected,4836,,,2
10896352,81835614,Undirected,4837,,,2
10896352,83983023,Undirected,4838,,,2
10896352,89844420,Undirected,4839,,,2
10896352,93501406,Undirected,4840,,,2
10896352,94824934,Undirected,4841,,,2
10896352,95179337,Undirected,4842,,,2
10896352,95259449,Undirected,4843,,,2
10896352,95875194,Undirected,4844,,,2
10896352,97958118,Undirected,4845,,,2
10896352,108623914,Undirected,4847,,,2
10896352,128018796,Undirected,4848,,,2
10896352,139091340,Undirected,4849,,,2
10896352,156310993,Undirected,4850,,,2
10896352,168030320,Undirected,4851,,,2
10896352,175913194,Undirected,4853,,,2
10896352,182616864,Undirected,4854,,,2
10896352,183823715,Undirected,4855,,,2
10896352,204533117,Undirected,4856,,,2
10896352,205436874,Undirected,4857,,,2
10896352,222036894,Undirected,4858,,,2
10896352,247411462,Undirected,4859,,,2
10896352,248058597,Undirected,4860,,,2
10896352,281431933,Undirected,4861,,,2
10896352,412714145,Undirected,4862,,,2
10896352,419004306,Undirected,4863,,,2
10965027,11883754,Undirected,4865,,,2
10965027,20503492,Undirected,4866,,,2
10965027,28767534,Undirected,4867,,,2
10965027,71365566,Undirected,4868,,,2
11093702,2327658,Undirected,4873,,,1
11093702,7041843,Undirected,4880,,,1
11093702,11482127,Undirected,4884,,,2
11093702,11503823,Undirected,4885,,,2
11093702,11517708,Undirected,4886,,,2
11093702,11905863,Undirected,4887,,,1
11093702,14453855,Undirected,4889,,,2
11093702,20562012,Undirected,4890,,,2
11093702,20647409,Undirected,4891,,,2
11093702,20756088,Undirected,4892,,,2
11093702,23268563,Undirected,4894,,,2
11093702,23394348,Undirected,4895,,,2
11093702,26437207,Undirected,4896,,,2
11093702,31136873,Undirected,4897,,,2
11093702,44314255,Undirected,4898,,,2
11093702,68229314,Undirected,4899,,,2
11093702,92030000,Undirected,4901,,,2
11093702,104374278,Undirected,4903,,,2
11093702,128018796,Undirected,4904,,,2
11093702,137964272,Undirected,4905,,,2
11093702,156310993,Undirected,4906,,,2
11093702,160240202,Undirected,4907,,,2
11093702,164801996,Undirected,4908,,,2
11093702,219283129,Undirected,4909,,,2
11164588,172620105,Undirected,4911,,,2
11198091,6204741,Undirected,4913,,,1
11198091,28767534,Undirected,4915,,,2
11198091,35815689,Undirected,4916,,,2
11338980,11482127,Undirected,4927,,,2
11338980,12568825,Undirected,4928,,,2
11338980,13415214,Undirected,4929,,,2
11338980,17897806,Undirected,4930,,,2
11338980,18774238,Undirected,4931,,,2
11338980,19207281,Undirected,4932,,,2
11338980,23309704,Undirected,4933,,,2
11338980,27835117,Undirected,4934,,,2
11338980,29037626,Undirected,4935,,,2
11338980,31336317,Undirected,4936,,,2
11338980,31593605,Undirected,4937,,,2
11338980,32703581,Undirected,4938,,,2
11338980,34512872,Undirected,4939,,,2
11338980,48038134,Undirected,4940,,,2
11338980,49032796,Undirected,4941,,,2
11338980,50375021,Undirected,4942,,,2
11338980,60940468,Undirected,4944,,,2
11338980,80603693,Undirected,4945,,,1
11338980,91655213,Undirected,4946,,,2
11338980,95065218,Undirected,4947,,,2
11338980,136278987,Undirected,4948,,,2
11338980,159215225,Undirected,4949,,,2
11338980,162798257,Undirected,4950,,,2
11338980,183823715,Undirected,4952,,,2
11338980,200144826,Undirected,4953,,,2
11338980,205252067,Undirected,4954,,,2
11482127,2327658,Undirected,4959,,,1
11482127,7041843,Undirected,4972,,,1
11482127,10021028,Undirected,4981,,,1
11482127,11503823,Undirected,4985,,,2
11482127,11517708,Undirected,4986,,,2
11482127,11905863,Undirected,4987,,,1
11482127,12146610,Undirected,4988,,,2
11482127,12231349,Undirected,4989,,,2
11482127,13304173,Undirected,4991,,,2
11482127,13429872,Undirected,4992,,,2
11482127,19029823,Undirected,4993,,,2
11482127,19086307,Undirected,4994,,,2
11482127,19105152,Undirected,4995,,,2
11482127,20562012,Undirected,4996,,,2
11482127,20647409,Undirected,4997,,,2
11482127,20756088,Undirected,4998,,,2
11482127,23268563,Undirected,5000,,,2
11482127,24435056,Undirected,5001,,,2
11482127,26437207,Undirected,5002,,,2
11482127,29054140,Undirected,5003,,,2
11482127,31136873,Undirected,5004,,,2
11482127,38863544,Undirected,5005,,,2
11482127,44314255,Undirected,5006,,,2
11482127,46859990,Undirected,5007,,,2
11482127,60940468,Undirected,5008,,,2
11482127,68229314,Undirected,5009,,,2
11482127,79559869,Undirected,5011,,,2
11482127,81270009,Undirected,5012,,,2
11482127,81295831,Undirected,5013,,,2
11482127,92030000,Undirected,5014,,,2
11482127,95065218,Undirected,5015,,,2
11482127,128018796,Undirected,5017,,,2
11482127,137964272,Undirected,5018,,,2
11482127,153336245,Undirected,5019,,,2
11482127,156310993,Undirected,5020,,,2
11482127,160240202,Undirected,5021,,,2
11482127,160757733,Undirected,5022,,,2
11482127,164801996,Undirected,5023,,,2
11482127,219283129,Undirected,5024,,,2
11482127,233723830,Undirected,5025,,,2
11482127,236582831,Undirected,5026,,,2
11482127,248058597,Undirected,5027,,,2
11482127,249354957,Undirected,5028,,,2
11482127,307762440,Undirected,5029,,,2
11490421,267426265,Undirected,5030,,,1
11503823,11517708,Undirected,5052,,,2
11503823,11905863,Undirected,5053,,,1
11503823,12146610,Undirected,5055,,,2
11503823,12427925,Undirected,5056,,,2
11503823,13475495,Undirected,5057,,,2
11503823,14007280,Undirected,5058,,,2
11503823,19086307,Undirected,5059,,,2
11503823,19105152,Undirected,5060,,,2
11503823,20113344,Undirected,5061,,,2
11503823,20562012,Undirected,5062,,,2
11503823,23322854,Undirected,5063,,,2
11503823,26437207,Undirected,5064,,,2
11503823,44314255,Undirected,5065,,,2
11503823,46859990,Undirected,5066,,,2
11503823,52060906,Undirected,5067,,,2
11503823,64564860,Undirected,5068,,,2
11503823,68133801,Undirected,5069,,,2
11503823,83983023,Undirected,5070,,,2
11503823,92030000,Undirected,5071,,,2
11503823,95259449,Undirected,5072,,,2
11503823,98146873,Undirected,5073,,,2
11503823,122433384,Undirected,5074,,,2
11503823,128018796,Undirected,5075,,,2
11503823,137964272,Undirected,5076,,,2
11503823,152055761,Undirected,5077,,,2
11503823,156310993,Undirected,5078,,,2
11503823,164801996,Undirected,5079,,,2
11503823,195113546,Undirected,5080,,,2
11503823,219283129,Undirected,5081,,,2
11503823,230448450,Undirected,5082,,,2
11503823,248058597,Undirected,5083,,,2
11503823,307762440,Undirected,5084,,,2
11517708,2327658,Undirected,5098,,,1
11517708,7041843,Undirected,5113,,,1
11517708,11905863,Undirected,5131,,,1
11517708,12146610,Undirected,5133,,,2
11517708,12231349,Undirected,5134,,,2
11517708,12952420,Undirected,5136,,,2
11517708,13304173,Undirected,5137,,,2
11517708,13429872,Undirected,5138,,,2
11517708,14186571,Undirected,5139,,,2
11517708,14453855,Undirected,5140,,,2
11517708,17656022,Undirected,5141,,,2
11517708,18027657,Undirected,5142,,,2
11517708,19029823,Undirected,5143,,,2
11517708,19086307,Undirected,5144,,,2
11517708,19105152,Undirected,5145,,,2
11517708,19467006,Undirected,5146,,,2
11517708,20113344,Undirected,5147,,,2
11517708,20562012,Undirected,5148,,,2
11517708,20647409,Undirected,5149,,,2
11517708,20756088,Undirected,5150,,,2
11517708,21887427,Undirected,5151,,,2
11517708,23268563,Undirected,5153,,,2
11517708,23322854,Undirected,5154,,,2
11517708,23394348,Undirected,5155,,,2
11517708,24435056,Undirected,5156,,,2
11517708,26437207,Undirected,5157,,,2
11517708,27283107,Undirected,5158,,,2
11517708,28605019,Undirected,5159,,,2
11517708,29054140,Undirected,5160,,,2
11517708,30825935,Undirected,5161,,,2
11517708,31136873,Undirected,5162,,,2
11517708,31886960,Undirected,5163,,,2
11517708,36542434,Undirected,5164,,,2
11517708,37214979,Undirected,5165,,,2
11517708,38863544,Undirected,5166,,,2
11517708,44314255,Undirected,5167,,,2
11517708,45457072,Undirected,5168,,,2
11517708,46859990,Undirected,5169,,,2
11517708,54474365,Undirected,5170,,,2
11517708,60940468,Undirected,5171,,,2
11517708,63549086,Undirected,5172,,,2
11517708,64564860,Undirected,5173,,,2
11517708,67347987,Undirected,5175,,,2
11517708,68229314,Undirected,5176,,,2
11517708,74738266,Undirected,5177,,,1
11517708,79559869,Undirected,5179,,,2
11517708,79892799,Undirected,5180,,,2
11517708,81270009,Undirected,5181,,,2
11517708,81295831,Undirected,5182,,,2
11517708,81977064,Undirected,5183,,,2
11517708,92030000,Undirected,5184,,,2
11517708,95065218,Undirected,5185,,,2
11517708,98146873,Undirected,5187,,,2
11517708,99988669,Undirected,5188,,,2
11517708,104374278,Undirected,5189,,,2
11517708,128018796,Undirected,5190,,,2
11517708,151307340,Undirected,5191,,,2
11517708,151646553,Undirected,5192,,,2
11517708,153336245,Undirected,5193,,,2
11517708,156310993,Undirected,5194,,,2
11517708,160240202,Undirected,5195,,,2
11517708,160757733,Undirected,5196,,,2
11517708,164801996,Undirected,5198,,,2
11517708,212699073,Undirected,5199,,,2
11517708,214628133,Undirected,5200,,,2
11517708,219283129,Undirected,5201,,,2
11517708,230448450,Undirected,5202,,,2
11517708,236582831,Undirected,5203,,,2
11517708,248058597,Undirected,5204,,,2
11517708,251216993,Undirected,5205,,,2
11517708,257097936,Undirected,5206,,,1
11517708,307762440,Undirected,5207,,,2
11517708,322944819,Undirected,5208,,,2
11517708,437162799,Undirected,5209,,,2
11517708,449260333,Undirected,5210,,,2
11522638,12146610,Undirected,5225,,,2
11522638,13475495,Undirected,5226,,,2
11522638,13662253,Undirected,5227,,,2
11522638,14007280,Undirected,5228,,,2
11522638,14231328,Undirected,5229,,,2
11522638,17695649,Undirected,5230,,,2
11522638,19086307,Undirected,5231,,,2
11522638,21404950,Undirected,5232,,,2
11522638,27283107,Undirected,5233,,,2
11522638,27342802,Undirected,5234,,,2
11522638,29301156,Undirected,5235,,,2
11522638,32001495,Undirected,5236,,,1
11522638,36542434,Undirected,5238,,,2
11522638,42647958,Undirected,5239,,,2
11522638,49539462,Undirected,5240,,,2
11522638,51415668,Undirected,5241,,,2
11522638,52437389,Undirected,5242,,,2
11522638,52451558,Undirected,5243,,,2
11522638,52655756,Undirected,5244,,,2
11522638,58143146,Undirected,5245,,,2
11522638,66151794,Undirected,5246,,,2
11522638,67857003,Undirected,5247,,,2
11522638,80109748,Undirected,5248,,,2
11522638,83983023,Undirected,5249,,,2
11522638,89844420,Undirected,5250,,,2
11522638,93501406,Undirected,5251,,,2
11522638,95875194,Undirected,5252,,,2
11522638,128018796,Undirected,5253,,,2
11522638,139091340,Undirected,5254,,,2
11522638,145467250,Undirected,5255,,,2
11522638,156310993,Undirected,5256,,,2
11522638,175913194,Undirected,5258,,,2
11522638,182616864,Undirected,5259,,,2
11522638,204533117,Undirected,5260,,,2
11522638,255684950,Undirected,5261,,,2
11522638,390010074,Undirected,5262,,,2
11522638,401539096,Undirected,5263,,,1
11537523,14186571,Undirected,5274,,,2
11537523,15216946,Undirected,5275,,,2
11537523,17656022,Undirected,5276,,,2
11537523,19487814,Undirected,5277,,,2
11537523,20647409,Undirected,5278,,,2
11537523,28605019,Undirected,5279,,,2
11537523,31593605,Undirected,5280,,,2
11537523,52344165,Undirected,5281,,,2
11537523,58828580,Undirected,5282,,,2
11537523,65020330,Undirected,5283,,,2
11537523,99988669,Undirected,5284,,,2
11537523,265768318,Undirected,5285,,,2
11758244,12427925,Undirected,5288,,,2
11758244,14231328,Undirected,5289,,,2
11758244,15953947,Undirected,5290,,,2
11758244,17656022,Undirected,5291,,,2
11758244,20113344,Undirected,5292,,,2
11758244,27835117,Undirected,5293,,,2
11758244,36542434,Undirected,5294,,,2
11758244,37774029,Undirected,5295,,,2
11758244,42647958,Undirected,5296,,,2
11758244,51109331,Undirected,5297,,,2
11758244,52655756,Undirected,5298,,,2
11758244,55276583,Undirected,5299,,,2
11758244,64564860,Undirected,5300,,,2
11758244,68133801,Undirected,5301,,,2
11758244,117257470,Undirected,5302,,,2
11758244,152055761,Undirected,5303,,,2
11758244,175913194,Undirected,5304,,,2
11758244,255684950,Undirected,5305,,,2
11758244,258387065,Undirected,5306,,,2
11883754,12263938,Undirected,5312,,,1
11883754,20503492,Undirected,5313,,,2
11883754,22833762,Undirected,5314,,,1
11883754,26920020,Undirected,5315,,,2
11883754,28767534,Undirected,5316,,,2
11883754,29571626,Undirected,5317,,,2
11883754,71365566,Undirected,5318,,,2
11883754,207963896,Undirected,5319,,,2
12146610,2327658,Undirected,5328,,,1
12146610,11905863,Undirected,5370,,,1
12146610,12231349,Undirected,5372,,,2
12146610,12345730,Undirected,5373,,,2
12146610,13304173,Undirected,5374,,,2
12146610,13429872,Undirected,5375,,,2
12146610,14007280,Undirected,5376,,,2
12146610,14231328,Undirected,5377,,,2
12146610,14453855,Undirected,5378,,,2
12146610,17656022,Undirected,5379,,,2
12146610,17695649,Undirected,5380,,,2
12146610,18027657,Undirected,5381,,,2
12146610,19029823,Undirected,5382,,,2
12146610,19059209,Undirected,5383,,,2
12146610,19086307,Undirected,5384,,,2
12146610,19105152,Undirected,5385,,,2
12146610,20499014,Undirected,5386,,,2
12146610,20562012,Undirected,5387,,,2
12146610,20647409,Undirected,5388,,,2
12146610,21887427,Undirected,5389,,,2
12146610,22431090,Undirected,5390,,,2
12146610,23322854,Undirected,5391,,,2
12146610,23394348,Undirected,5392,,,2
12146610,24435056,Undirected,5393,,,2
12146610,26437207,Undirected,5394,,,2
12146610,27283107,Undirected,5395,,,2
12146610,27342802,Undirected,5396,,,2
12146610,28605019,Undirected,5397,,,2
12146610,29054140,Undirected,5398,,,2
12146610,30825935,Undirected,5399,,,2
12146610,31136873,Undirected,5400,,,2
12146610,31336317,Undirected,5401,,,2
12146610,32307806,Undirected,5402,,,2
12146610,36542434,Undirected,5403,,,2
12146610,37214979,Undirected,5404,,,2
12146610,37774029,Undirected,5405,,,2
12146610,38316293,Undirected,5406,,,2
12146610,41656156,Undirected,5407,,,1
12146610,42176261,Undirected,5408,,,2
12146610,42647958,Undirected,5409,,,2
12146610,44314255,Undirected,5410,,,2
12146610,45457072,Undirected,5411,,,2
12146610,46859990,Undirected,5412,,,2
12146610,49539462,Undirected,5413,,,2
12146610,51402325,Undirected,5414,,,2
12146610,51415668,Undirected,5415,,,2
12146610,52451558,Undirected,5416,,,2
12146610,58143146,Undirected,5417,,,2
12146610,60940468,Undirected,5418,,,2
12146610,63549086,Undirected,5419,,,2
12146610,64564860,Undirected,5420,,,2
12146610,68229314,Undirected,5421,,,2
12146610,72218459,Undirected,5422,,,2
12146610,74738266,Undirected,5423,,,1
12146610,78939424,Undirected,5424,,,2
12146610,79559869,Undirected,5425,,,2
12146610,79892799,Undirected,5426,,,2
12146610,80109748,Undirected,5427,,,2
12146610,80603693,Undirected,5428,,,1
12146610,81270009,Undirected,5429,,,2
12146610,81295831,Undirected,5430,,,2
12146610,83983023,Undirected,5431,,,2
12146610,89844420,Undirected,5432,,,2
12146610,92030000,Undirected,5433,,,2
12146610,93501406,Undirected,5434,,,2
12146610,94824934,Undirected,5435,,,2
12146610,95179337,Undirected,5436,,,2
12146610,95259449,Undirected,5437,,,2
12146610,95875194,Undirected,5438,,,2
12146610,98146873,Undirected,5439,,,2
12146610,100622390,Undirected,5440,,,2
12146610,102622455,Undirected,5442,,,2
12146610,104374278,Undirected,5443,,,2
12146610,112989594,Undirected,5444,,,2
12146610,117257470,Undirected,5445,,,2
12146610,128018796,Undirected,5446,,,2
12146610,132854964,Undirected,5447,,,1
12146610,137526262,Undirected,5448,,,2
12146610,137964272,Undirected,5449,,,2
12146610,139091340,Undirected,5450,,,2
12146610,145467250,Undirected,5451,,,2
12146610,146259603,Undirected,5452,,,2
12146610,152055761,Undirected,5453,,,2
12146610,153336245,Undirected,5454,,,2
12146610,156310993,Undirected,5455,,,2
12146610,160757733,Undirected,5456,,,2
12146610,162798257,Undirected,5457,,,2
12146610,164801996,Undirected,5458,,,2
12146610,204533117,Undirected,5460,,,2
12146610,205436874,Undirected,5461,,,2
12146610,212699073,Undirected,5462,,,2
12146610,219283129,Undirected,5463,,,2
12146610,230448450,Undirected,5464,,,2
12146610,236582831,Undirected,5465,,,2
12146610,248058597,Undirected,5466,,,2
12146610,249354957,Undirected,5467,,,2
12146610,251216993,Undirected,5468,,,2
12146610,322944819,Undirected,5469,,,2
12146610,364348279,Undirected,5470,,,2
12146610,412714145,Undirected,5471,,,2
12191544,14186571,Undirected,5472,,,2
12191544,14323754,Undirected,5473,,,2
12191544,19029823,Undirected,5474,,,2
12191544,29054140,Undirected,5475,,,2
12231349,10021028,Undirected,5483,,,1
12231349,12952420,Undirected,5487,,,2
12231349,13167984,Undirected,5488,,,2
12231349,17129157,Undirected,5489,,,2
12231349,18027657,Undirected,5490,,,2
12231349,19086307,Undirected,5491,,,2
12231349,21887427,Undirected,5492,,,2
12231349,23268563,Undirected,5493,,,2
12231349,28605019,Undirected,5494,,,2
12231349,31136873,Undirected,5495,,,2
12231349,31593605,Undirected,5496,,,2
12231349,32207779,Undirected,5497,,,2
12231349,37214979,Undirected,5498,,,2
12231349,45457072,Undirected,5499,,,2
12231349,68229314,Undirected,5500,,,2
12231349,74738266,Undirected,5501,,,1
12231349,79892799,Undirected,5502,,,2
12231349,81295831,Undirected,5503,,,2
12231349,92030000,Undirected,5504,,,2
12231349,128018796,Undirected,5505,,,2
12231349,153336245,Undirected,5506,,,2
12231349,164801996,Undirected,5507,,,2
12231349,214628133,Undirected,5508,,,2
12231349,307762440,Undirected,5509,,,2
12345730,10021028,Undirected,5529,,,1
12345730,11905863,Undirected,5533,,,1
12345730,13041490,Undirected,5535,,,2
12345730,13167984,Undirected,5536,,,2
12345730,14186571,Undirected,5537,,,2
12345730,18027657,Undirected,5538,,,2
12345730,19029823,Undirected,5539,,,2
12345730,19059209,Undirected,5540,,,2
12345730,19086307,Undirected,5541,,,2
12345730,20499014,Undirected,5542,,,2
12345730,27283107,Undirected,5543,,,2
12345730,28529872,Undirected,5544,,,2
12345730,29054140,Undirected,5545,,,2
12345730,31593605,Undirected,5546,,,2
12345730,36542434,Undirected,5547,,,2
12345730,37214979,Undirected,5548,,,2
12345730,38316293,Undirected,5549,,,2
12345730,42176261,Undirected,5550,,,2
12345730,51402325,Undirected,5551,,,2
12345730,60893225,Undirected,5552,,,2
12345730,78939424,Undirected,5553,,,2
12345730,81295831,Undirected,5554,,,2
12345730,92246173,Undirected,5555,,,2
12345730,98358711,Undirected,5556,,,2
12345730,102622455,Undirected,5557,,,2
12345730,108666844,Undirected,5558,,,2
12345730,128018796,Undirected,5559,,,2
12345730,137526262,Undirected,5560,,,2
12345730,146259603,Undirected,5561,,,2
12345730,164801996,Undirected,5562,,,2
12345730,168030320,Undirected,5563,,,2
12345730,198111102,Undirected,5565,,,2
12345730,205436874,Undirected,5566,,,2
12345730,233723830,Undirected,5567,,,2
12345730,241290702,Undirected,5568,,,2
12345730,267426265,Undirected,5569,,,2
12345730,298746692,Undirected,5570,,,2
12345730,322944819,Undirected,5571,,,2
12345730,344288038,Undirected,5572,,,2
12345730,364348279,Undirected,5573,,,2
12427925,17656022,Undirected,5582,,,2
12427925,20113344,Undirected,5583,,,2
12427925,23322854,Undirected,5585,,,2
12427925,23710199,Undirected,5586,,,2
12427925,27835117,Undirected,5587,,,2
12427925,48038134,Undirected,5588,,,2
12427925,51109331,Undirected,5589,,,2
12427925,52655756,Undirected,5590,,,2
12427925,64564860,Undirected,5591,,,2
12427925,68133801,Undirected,5592,,,2
12427925,102172705,Undirected,5593,,,2
12427925,117257470,Undirected,5594,,,2
12427925,122433384,Undirected,5595,,,2
12427925,258387065,Undirected,5597,,,2
12529644,10021028,Undirected,5602,,,1
12529644,13304173,Undirected,5603,,,2
12529644,17129157,Undirected,5604,,,2
12529644,18027657,Undirected,5605,,,2
12529644,20113344,Undirected,5606,,,2
12529644,21887427,Undirected,5607,,,2
